date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-20,3.45,3.33,3.45,3.25,134913700,447742560.0,5.85,-2.63,-0.09,1.78
2025-10-21,3.37,3.44,3.47,3.36,66347949,227322013.0,3.3,3.3,0.11,0.87
2025-10-22,3.27,3.37,3.41,3.21,40097000,133730418.0,5.81,-2.03,-0.07,0.53
2025-10-23,3.46,3.46,3.53,3.27,55292199,187914327.0,7.72,2.67,0.09,0.73
2025-10-24,3.52,3.58,3.65,3.5,63205120,226128345.0,4.34,3.47,0.12,0.83
2025-10-27,3.63,3.69,3.7,3.52,53726970,194171929.0,5.03,3.07,0.11,0.71
2025-10-28,3.67,3.51,3.67,3.48,56146838,198428002.0,5.15,-4.88,-0.18,0.74
2025-10-30,3.78,3.98,4.02,3.68,157026085,608077440.0,9.69,13.39,0.47,2.07
2025-10-31,3.95,3.91,4.05,3.86,66381970,261440688.0,4.77,-1.76,-0.07,0.87
2025-11-03,3.81,3.64,3.84,3.61,91382349,337180176.0,5.88,-6.91,-0.27,1.2
2025-11-04,3.59,3.37,3.6,3.3,93279334,318828352.0,8.24,-7.42,-0.27,1.23
2025-11-05,3.27,3.37,3.42,3.21,38547999,128575231.0,6.23,0.0,0.0,0.51
2025-11-06,3.4,3.48,3.57,3.38,78954500,274939152.0,5.64,3.26,0.11,1.04
2025-11-07,3.35,3.37,3.45,3.29,43800500,147344975.0,4.6,-3.16,-0.11,0.58
2025-11-10,3.42,3.46,3.51,3.41,38726922,134110997.0,2.97,2.67,0.09,0.51
2025-11-11,3.5,3.47,3.59,3.42,24601400,85361157.0,4.91,0.29,0.01,0.32
2025-11-12,3.43,3.42,3.49,3.37,21590412,73599363.0,3.46,-1.44,-0.05,0.28
2025-11-13,3.45,3.47,3.59,3.45,48144200,169332883.0,4.09,1.46,0.05,0.63
2025-11-14,3.37,3.32,3.41,3.32,26640400,89507810.0,2.59,-4.32,-0.15,0.35
2025-11-17,3.32,3.27,3.32,3.25,26706560,87578601.0,2.11,-1.51,-0.05,0.35
2025-11-18,3.28,2.99,3.28,2.95,105093046,322324944.0,10.09,-8.56,-0.28,1.38
2025-11-19,2.99,3.01,3.06,2.97,59977000,180723760.0,3.01,0.67,0.02,0.79
2025-11-20,3.1,3.01,3.1,2.98,29335000,88915050.0,3.99,0.0,0.0,0.39
2025-11-21,2.87,2.79,2.88,2.72,81081840,227048785.0,5.32,-7.31,-0.22,1.07
2025-11-24,2.83,2.81,2.83,2.7,89511540,247170540.0,4.66,0.72,0.02,1.18
2025-11-25,2.94,2.91,2.95,2.86,48828703,141455587.0,3.2,3.56,0.1,0.64
2025-11-26,2.93,2.93,2.97,2.91,14720500,43254715.0,2.06,0.69,0.02,0.19
2025-11-27,2.95,2.95,3.02,2.92,26285000,78142675.0,3.41,0.68,0.02,0.35
2025-11-28,2.98,3.0,3.05,2.93,33940379,101650010.0,4.07,1.69,0.05,0.45
2025-12-01,3.03,3.05,3.11,3.01,22392984,68593741.0,3.33,1.67,0.05,0.29
2025-12-02,3.04,3.09,3.09,2.94,33538234,101900052.0,4.92,1.31,0.04,0.44
2025-12-03,3.2,3.21,3.33,3.06,131097447,421281104.0,8.74,3.88,0.12,1.72
2025-12-04,3.24,3.17,3.29,3.14,59690000,190729894.0,4.67,-1.25,-0.04,0.79
2025-12-05,3.26,3.4,3.44,3.22,99404000,333596432.0,6.94,7.26,0.23,1.31
2025-12-08,3.32,3.25,3.33,3.24,38506754,125747543.0,2.65,-4.41,-0.15,0.51
2025-12-09,3.2,3.0,3.2,2.98,66481500,202778539.0,6.77,-7.69,-0.25,0.87
2025-12-10,2.99,3.04,3.06,2.93,35756856,107294302.0,4.33,1.33,0.04,0.47
2025-12-11,3.07,2.99,3.07,2.96,28760650,86189493.0,3.62,-1.64,-0.05,0.38
2025-12-12,3.05,3.11,3.12,3.03,30652440,94657280.0,3.01,4.01,0.12,0.4
2025-12-15,3.03,3.07,3.18,3.0,47232841,146354684.0,5.79,-1.29,-0.04,0.62
2025-12-16,3.05,2.92,3.1,2.86,60465815,176711032.0,7.82,-4.89,-0.15,0.8
2025-12-17,2.92,2.93,2.95,2.85,31690020,91697106.0,3.42,0.34,0.01,0.42
2025-12-18,2.89,2.91,2.93,2.86,17647236,51163934.0,2.39,-0.68,-0.02,0.23
2025-12-19,2.96,2.93,2.99,2.91,79299600,233515724.0,2.75,0.69,0.02,1.04
2025-12-22,3.03,3.15,3.15,3.03,47428756,146999570.0,4.1,7.51,0.22,0.62
2025-12-23,3.18,3.19,3.21,3.12,38023000,120397669.0,2.86,1.27,0.04,0.5
2025-12-24,3.27,3.35,3.45,3.25,49891577,167352876.0,6.27,5.02,0.16,0.66
2025-12-29,3.35,3.13,3.36,3.12,59709992,191267973.0,7.16,-6.57,-0.22,0.79
2025-12-30,3.13,3.18,3.24,3.1,28597150,91074589.0,4.47,1.6,0.05,0.38
2025-12-31,3.18,3.09,3.19,3.09,21287404,66754050.0,3.14,-2.83,-0.09,0.28
2026-01-02,3.1,3.24,3.25,3.07,9910000,31555470.0,5.83,4.85,0.15,0.13
2026-01-05,3.31,3.48,3.56,3.31,84594100,291915648.0,7.72,7.41,0.24,1.11
2026-01-06,3.57,3.56,3.62,3.48,48187605,171740728.0,4.02,2.3,0.08,0.63
2026-01-07,3.59,3.6,3.67,3.55,58699870,211982900.0,3.37,1.12,0.04,0.77
2026-01-08,3.6,3.6,3.61,3.52,36913000,131848190.0,2.5,0.0,0.0,0.49
2026-01-09,3.6,3.64,3.69,3.48,43730000,158451005.0,5.83,1.11,0.04,0.58
2026-01-12,3.68,3.61,3.76,3.56,42955000,155041100.0,5.49,-0.82,-0.03,0.57
2026-01-13,3.66,3.6,3.66,3.54,57792725,208139210.0,3.32,-0.28,-0.01,0.76
2026-01-14,3.59,3.58,3.65,3.48,52181424,185381499.0,4.72,-0.56,-0.02,0.69
2026-01-15,3.66,3.64,3.75,3.56,100337279,368257776.0,5.31,1.68,0.06,1.32
2026-01-16,3.68,3.8,3.97,3.67,106375840,407187280.0,8.24,4.4,0.16,1.4
